"playersSeason";"playerID";"WOBA";"SLG";"BA";"ISO";"speedRatio"
2.0;"gomesya01";0.33042815533980585;0.4722;0.2784;0.1938;0.637
6.0;"gomezca01";0.3563776831345826;0.5056;0.2836;0.222;0.5987
5.0;"gonzaad01";0.3994463525835867;0.5507;0.2772;0.2736;0.549
5.0;"gonzaal02";0.3130005300353357;0.4432;0.2557;0.1875;0.5778
2.0;"gonzaca01";0.4050691082802548;0.598;0.3356;0.2624;0.6091
5.0;"gonzama01";0.3818;0.5297;0.3033;0.2264;0.587
4.0;"gordoal01";0.372819970845481;0.5025;0.3028;0.1997;0.6108
4.0;"gordode01";0.3345246511627907;0.4179;0.3333;0.0846;0.8244
3.0;"gosean01";0.30031407129455906;0.367;0.2536;0.1134;0.6992
1.0;"gourryu01";0.342258081705151;0.4858;0.2987;0.1871;0.6076
3.0;"grandcu01";0.3823784431137725;0.5523;0.3023;0.25;0.5459
7.0;"grandcu01";0.3877839883551674;0.5523;0.2624;0.2899;0.4967
4.0;"greenkh01";0.31511493902439025;0.4681;0.2537;0.2144;0.5226
5.0;"gregodi01";0.33692024647887325;0.4775;0.2865;0.191;0.6601
2.0;"grichra01";0.3237069037656904;0.4798;0.2399;0.2399;0.4766
6.0;"guillca01";0.3865662045060658;0.5421;0.318;0.2241;0.5964
7.0;"guilljo01";0.36089073170731706;0.4973;0.2938;0.2035;0.6506
4.0;"gutiefr01";0.3298799347471452;0.4248;0.2832;0.1416;0.7313
0.0;"gyorkje01";0.3178083969465649;0.4444;0.249;0.1955;0.595
4.0;"hafnetr01";0.45049378427787934;0.6586;0.3084;0.3502;0.4714
4.0;"hallbi03";0.37312838063439063;0.5531;0.27;0.2831;0.4621
3.0;"hallto02";0.28768279352226717;0.3801;0.2527;0.1274;0.7009
1.0;"hamilbi02";0.2798496677740864;0.3552;0.2504;0.1048;0.7234
3.0;"hamiljo03";0.43462300884955757;0.6332;0.3591;0.2741;0.5968
6.0;"hardyjj01";0.3375546263345196;0.4915;0.2694;0.222;0.5986
3.0;"harpebr03";0.45745821596244135;0.6488;0.3301;0.3186;0.5291
3.0;"harribr01";0.3326252204585538;0.4338;0.286;0.1478;0.6644
3.0;"harrijo05";0.3527619744058501;0.4904;0.3154;0.175;0.6463
3.0;"hartco01";0.37279982078853047;0.5386;0.295;0.2436;0.557
3.0;"harveke01";0.32789227642276425;0.4211;0.2873;0.1338;0.7405
11.0;"hattesc01";0.3573704119850187;0.4364;0.2895;0.1469;0.6894
3.0;"hawpebr01";0.38660824915824915;0.5388;0.2907;0.2481;0.56
5.0;"headlch01";0.37438034433285505;0.4983;0.2864;0.2119;0.6301
1.0;"healyry01";0.32156181818181817;0.4514;0.2708;0.1806;0.6538
3.0;"hechaad01";0.295490303030303;0.3745;0.2809;0.0936;0.7879
5.0;"helmswe01";0.33368123827392127;0.4496;0.2605;0.1891;0.6452
3.0;"hermije01";0.31426618444846294;0.4064;0.249;0.1574;0.664
4.0;"hernace02";0.3454680555555555;0.4207;0.2935;0.1272;0.7267
7.0;"hernara02";0.3495786738351254;0.479;0.2754;0.2036;0.6087
2.0;"herreod01";0.32585008944543825;0.4525;0.2814;0.1711;0.6014
2.0;"heywaja01";0.3472573189522342;0.4787;0.2692;0.2095;0.6013
7.0;"hillaa01";0.36932787878787876;0.5222;0.3021;0.22;0.587
3.0;"hillesh02";0.3444229235880399;0.4644;0.3096;0.1548;0.6897
3.0;"hollima01";0.42161331444759204;0.6069;0.3396;0.2673;0.5741
2.0;"holtbr01";0.30819979466119096;0.3808;0.2806;0.1002;0.746
6.0;"hosmeer01";0.37789086826347307;0.4975;0.3184;0.1791;0.7031
2.0;"howarry01";0.4410247376311844;0.6592;0.3133;0.346;0.5385
4.0;"hudsoor01";0.3437884555382215;0.4542;0.2867;0.1675;0.6506
3.0;"huffau01";0.3789603773584906;0.555;0.3113;0.2437;0.5758
13.0;"ibanera01";0.3731655296229802;0.552;0.272;0.28;0.4926
6.0;"iglesjo01";0.27961378600823045;0.3693;0.2549;0.1145;0.661
0.0;"iguchta01";0.33578684210526316;0.4384;0.2779;0.1605;0.6761
3.0;"inciaen01";0.32818356741573035;0.4094;0.3036;0.1057;0.7861
11.0;"infanom01";0.3390197894736842;0.4503;0.3179;0.1325;0.7431
5.0;"ingebr01";0.32964857142857146;0.4631;0.2528;0.2103;0.5766
0.0;"iwamuak01";0.33487225225225226;0.4114;0.2851;0.1263;0.7286
3.0;"izturce01";0.3063434173669468;0.3806;0.2881;0.0925;0.7668
7.0;"izturma01";0.3075794297352342;0.3875;0.2762;0.1114;0.6774
2.0;"jacksau01";0.36754455284552845;0.4788;0.3002;0.1786;0.6626
3.0;"jacksco01";0.3541613486842105;0.4463;0.3;0.1463;0.6975
3.0;"jacobmi02";0.3343294695481336;0.5136;0.2474;0.2662;0.4831
1.0;"jayjo02";0.3304024340770791;0.4242;0.2967;0.1275;0.7333
3.0;"jennide01";0.3225243739565943;0.4137;0.2524;0.1613;0.6165
5.0;"jimenda01";0.3329395061728395;0.3943;0.27;0.1243;0.7171
0.0;"johjike01";0.3356219963031424;0.4506;0.2905;0.1601;0.7007
4.0;"johnsch05";0.3454047970479704;0.4572;0.321;0.1362;0.7212
5.0;"johnske05";0.36950164917541234;0.4957;0.2838;0.212;0.5964
5.0;"johnsni01";0.397043535188216;0.52;0.29;0.23;0.5241
3.0;"johnsre02";0.37079960937499995;0.4794;0.3189;0.1605;0.6735
6.0;"jonesad01";0.35629684361549496;0.5046;0.287;0.2176;0.6022
9.0;"jonesan01";0.38324339908952965;0.5751;0.2628;0.3123;0.4935
5.0;"jonesga02";0.3478748538011696;0.5158;0.2737;0.2421;0.5538
1.0;"josepto01";0.30651447368421053;0.4323;0.2404;0.1919;0.5798
3.0;"joycema01";0.34367680311890836;0.4784;0.2771;0.2013;0.5859
1.0;"judgeaa01";0.4368821589205397;0.6273;0.2841;0.3432;0.487
5.0;"kearnau01";0.3306973094170404;0.4106;0.2658;0.1448;0.6667
5.0;"kempma01";0.4061673684210526;0.5864;0.3239;0.2625;0.6103
5.0;"kendrho01";0.3416967071057192;0.4637;0.2849;0.1788;0.6471
2.0;"keplema01";0.31442159292035404;0.4247;0.2427;0.182;0.5726
6.0;"keppije01";0.32123268892794377;0.393;0.2879;0.1051;0.723
2.0;"kiermke01";0.30572514071294554;0.4198;0.2634;0.1564;0.6466
2.0;"kinslia01";0.37523669565217393;0.5174;0.3185;0.1988;0.6182
5.0;"kipnija01";0.34484641288433376;0.4689;0.2754;0.1934;0.5952
13.0;"konerpa01";0.40948076923076926;0.5839;0.312;0.2719;0.5906
7.0;"kotchca01";0.3468143369175627;0.422;0.306;0.116;0.7647
7.0;"kotsama01";0.3527748114630468;0.4587;0.3135;0.1452;0.7105
1.0;"kouzmke01";0.3329943396226416;0.4566;0.2748;0.1818;0.6241
5.0;"kubelja01";0.37809578207381367;0.5389;0.2996;0.2393;0.5779
2.0;"lambja01";0.35221918505942273;0.5086;0.2486;0.26;0.4692
3.0;"laneja01";0.34208464285714285;0.499;0.2669;0.2321;0.5362
2.0;"larocad01";0.37911760435571695;0.561;0.2846;0.2764;0.4929
2.0;"larocan01";0.31663104631217837;0.4008;0.2576;0.1431;0.6593
4.0;"lawribr01";0.3016954849498328;0.4075;0.2598;0.1477;0.6712
8.0;"leeca01";0.3655069868995633;0.5279;0.303;0.2249;0.6
8.0;"leede02";0.43868113772455086;0.6616;0.335;0.3266;0.5025
5.0;"leetr01";0.341759375;0.4594;0.2749;0.1845;0.604
5.0;"lemahdj01";0.38982432;0.4946;0.3478;0.1467;0.7344
2.0;"lewisfr02";0.33829826254826256;0.4402;0.2821;0.1581;0.6591
3.0;"lindad01";0.3882621329211747;0.5622;0.3049;0.2572;0.5475
2.0;"lindofr01";0.35347387640449435;0.5054;0.2734;0.232;0.5449
2.0;"loneyja01";0.32657996894409935;0.4336;0.2891;0.1445;0.686
0.0;"longoev01";0.3636251984126984;0.5313;0.2723;0.2589;0.5082
4.0;"lopezfe01";0.35522923794712286;0.4862;0.2914;0.1948;0.6331
11.0;"lopezja01";0.4422140816326531;0.6871;0.3282;0.3589;0.5
5.0;"lopezjo01";0.3195429457364341;0.4633;0.2724;0.1909;0.5988
9.0;"loretma01";0.37321957142857143;0.4952;0.3355;0.1597;0.6875
5.0;"lowelmi01";0.36920816696914704;0.5305;0.2764;0.2541;0.5588
9.0;"lowrije01";0.34328444790046664;0.448;0.2769;0.1711;0.5796
4.0;"lucrojo01";0.35444677914110423;0.465;0.3009;0.1641;0.6136
6.0;"ludwiry01";0.4014404567699837;0.5911;0.2993;0.2918;0.5031
5.0;"lugoju01";0.3323021834061135;0.4026;0.2955;0.1071;0.7363
4.0;"machama01";0.36563755458515285;0.5328;0.2938;0.2391;0.5851
3.0;"mackoro01";0.31729927536231883;0.4196;0.2464;0.1731;0.6281
1.0;"mancitr01";0.3518711111111111;0.488;0.2928;0.1952;0.6604
1.0;"margoma01";0.3114143939393939;0.4086;0.2628;0.1458;0.7031
2.0;"markani01";0.3811663768115942;0.4908;0.3059;0.1849;0.6209
4.0;"martest01";0.34729330783938817;0.456;0.3108;0.1452;0.6842
4.0;"martijd02";0.36919123076923077;0.5352;0.2819;0.2534;0.5655
2.0;"martile01";0.302139314516129;0.3851;0.2604;0.1247;0.7059
1.0;"martiru01";0.361518901453958;0.4685;0.2926;0.1759;0.6582
12.0;"martivi01";0.4005192495921696;0.5651;0.3351;0.2299;0.6543
1.0;"matsuhi01";0.388210029498525;0.5223;0.2979;0.2243;0.6149
0.0;"matsuka01";0.30976439999999994;0.3957;0.2717;0.1239;0.672
7.0;"matthga02";0.3644750364963503;0.4952;0.3129;0.1823;0.6443
5.0;"mauerjo01";0.4319206081081081;0.587;0.3652;0.2218;0.6911
4.0;"maybica01";0.30902384341637007;0.3934;0.2636;0.1298;0.6985
1.0;"mazarno01";0.31788032786885245;0.4224;0.2527;0.1697;0.6286
3.0;"mccanbr01";0.37608295254833046;0.5226;0.3006;0.222;0.5686
3.0;"mccutan01";0.4001771212121212;0.5531;0.3272;0.226;0.6598
2.0;"mcgehca01";0.337923007518797;0.4639;0.2852;0.1787;0.6437
3.0;"mclouna01";0.3555943198804185;0.4975;0.2764;0.2211;0.5394
3.0;"menchke01";0.33761914893617023;0.4686;0.2639;0.2047;0.585
5.0;"mercejo03";0.3090099082568808;0.4064;0.255;0.1514;0.6641
1.0;"merriwh01";0.3330368839427663;0.46;0.2879;0.1721;0.6627
5.0;"michaja01";0.3083300366300366;0.3907;0.2672;0.1235;0.6818
1.0;"milesaa01";0.3047701252236136;0.3678;0.2931;0.0747;0.8431
3.0;"millebr02";0.3334307820299501;0.4818;0.2427;0.2391;0.5113
2.0;"millela02";0.3169266781411359;0.4015;0.2677;0.1338;0.7143
10.0;"molinbe01";0.32109273049645387;0.4453;0.2925;0.1528;0.6839
8.0;"molinya01";0.3713539568345324;0.501;0.3149;0.1861;0.6855
3.0;"monrocr01";0.3490952083333333;0.4877;0.2931;0.1946;0.6336
1.0;"monteje01";0.2926466302367942;0.3864;0.2602;0.1262;0.7388
5.0;"montemi01";0.3430029520295203;0.4686;0.2819;0.1866;0.6043
3.0;"moralke01";0.3805348039215686;0.5689;0.3057;0.2633;0.5434
5.0;"morame01";0.4160192063492063;0.5618;0.34;0.2218;0.6364
5.0;"morelmi01";0.34393118908382064;0.482;0.2781;0.2038;0.6183
3.0;"morgany01";0.2813595365418895;0.3143;0.2534;0.0609;0.814
3.0;"morneju01";0.38881395705521477;0.5591;0.3209;0.2382;0.6211
7.0;"morrilo01";0.36753827993254634;0.5156;0.2461;0.2695;0.5159
6.0;"morsemi01";0.38121157894736846;0.5498;0.3027;0.2471;0.5759
6.0;"mossbr01";0.36268386454183266;0.5224;0.2556;0.2668;0.5088
6.0;"moustmi01";0.3497739424703892;0.5207;0.2721;0.2486;0.5894
7.0;"muellbi02";0.3933981481481481;0.5401;0.3263;0.2137;0.5965
6.0;"murphda07";0.3634041015625;0.4792;0.3042;0.1751;0.6619
8.0;"murphda08";0.40493129370629377;0.5951;0.3465;0.2486;0.5815
1.0;"murtoma01";0.3499272727272727;0.444;0.2967;0.1473;0.7185
4.0;"myerswi01";0.33729396284829727;0.4638;0.2434;0.2205;0.5507
7.0;"napolmi01";0.35760834782608697;0.4819;0.259;0.2229;0.5116
3.0;"navada01";0.3576639622641509;0.4454;0.3035;0.1419;0.705
